MES,DIA,DANE,TIPOJUEGO,NOMBRE_LOTERIA,NOMBRE_MODALIDAD,NUMEROAPOSTADO,EDAD,GENERO,VALORAPOSTADO,JORNADA
1,31,riosucio,chance,cafetero dia,tres cifras directo,111,68,m,66,Mañana
1,31,riosucio,chance,cafetero dia,tres cifras directo,210,68,m,66,Mañana
1,31,riosucio,chance,cafetero dia,tres cifras directo,610,68,m,66,Mañana
1,31,riosucio,chance,pijao,cuatro cifras directo,0020,68,m,44,Mañana
1,31,riosucio,chance,pijao,cuatro cifras directo,0100,68,m,44,Mañana
1,31,riosucio,chance,pijao,cuatro cifras directo,0210,68,m,44,Mañana
1,31,riosucio,chance,pijao,cuatro cifras directo,1000,68,m,44,Mañana
1,31,riosucio,chance,pijao,cuatro cifras directo,1040,68,m,44,Mañana
1,31,riosucio,chance,pijao,cuatro cifras directo,1050,68,m,44,Mañana
1,31,riosucio,chance,pijao,cuatro cifras directo,1111,68,m,44,Mañana
1,31,riosucio,chance,pijao,cuatro cifras directo,4610,68,m,44,Mañana
1,31,riosucio,chance,pijao,tres cifras directo,000,68,m,71,Mañana
1,31,riosucio,chance,pijao,tres cifras directo,020,68,m,66,Mañana
1,31,riosucio,chance,pijao,tres cifras directo,040,68,m,66,Mañana
1,29,quibdó,chance,cruz roja,cuatro cifras directo,1016,52,m,50,Mañana
1,29,quibdó,chance,cruz roja,cuatro cifras directo,1997,52,m,50,Mañana
1,29,quibdó,chance,cruz roja,cuatro cifras directo,7313,52,m,50,Mañana
1,29,quibdó,chance,cruz roja,cuatro cifras directo,7810,52,m,50,Mañana
1,29,quibdó,chance,cruz roja,cuatro cifras directo,7825,52,m,50,Mañana
1,29,quibdó,chance,huila,cuatro cifras directo,1016,52,m,50,Mañana
1,29,quibdó,chance,huila,cuatro cifras directo,1997,52,m,50,Mañana
1,29,quibdó,chance,huila,cuatro cifras directo,7313,52,m,50,Mañana
1,29,quibdó,chance,huila,cuatro cifras directo,7810,52,m,50,Mañana
1,29,quibdó,chance,huila,cuatro cifras directo,7825,52,m,50,Mañana
1,29,quibdó,chance,cruz roja,cuatro cifras directo,0172,52,m,50,Mañana
1,29,quibdó,chance,cruz roja,cuatro cifras directo,1016,52,m,50,Mañana
1,29,quibdó,chance,cruz roja,cuatro cifras directo,1547,52,m,50,Mañana
1,29,quibdó,chance,cruz roja,cuatro cifras directo,6702,52,m,50,Mañana
1,29,quibdó,chance,cruz roja,cuatro cifras directo,6909,52,m,50,Mañana
1,29,quibdó,chance,huila,cuatro cifras directo,0172,52,m,50,Mañana
1,29,quibdó,chance,huila,cuatro cifras directo,1016,52,m,50,Mañana
1,29,quibdó,chance,huila,cuatro cifras directo,1547,52,m,50,Mañana
1,29,quibdó,chance,huila,cuatro cifras directo,6702,52,m,50,Mañana
1,29,quibdó,chance,huila,cuatro cifras directo,6909,52,m,50,Mañana
1,6,quibdó,chance,pijao,cuatro cifras directo,2868,65,f,61,Mañana
1,6,quibdó,chance,pijao,cuatro cifras directo,3809,65,f,61,Mañana
1,6,quibdó,chance,pijao,cuatro cifras directo,6666,65,f,61,Mañana
1,6,quibdó,chance,pijao,cuatro cifras directo,6724,65,f,61,Mañana
1,6,quibdó,chance,pijao,cuatro cifras directo,6828,65,f,61,Mañana
1,6,quibdó,chance,pijao,cuatro cifras directo,7024,65,f,61,Mañana
1,6,quibdó,chance,pijao,cuatro cifras directo,8518,65,f,61,Mañana
1,6,quibdó,chance,dorado tarde,cuatro cifras directo,0412,65,f,67,Mañana
1,6,quibdó,chance,dorado tarde,cuatro cifras directo,0416,65,f,61,Mañana
1,6,quibdó,chance,dorado tarde,cuatro cifras directo,0938,65,f,61,Mañana
1,6,quibdó,chance,dorado tarde,cuatro cifras directo,1204,65,f,61,Mañana
1,6,quibdó,chance,dorado tarde,cuatro cifras directo,1604,65,f,61,Mañana
1,6,quibdó,chance,dorado tarde,cuatro cifras directo,1885,65,f,61,Mañana
1,6,quibdó,chance,dorado tarde,cuatro cifras directo,2468,65,f,61,Mañana
1,6,quibdó,chance,dorado tarde,cuatro cifras directo,2470,65,f,61,Mañana
1,6,quibdó,chance,dorado tarde,cuatro cifras directo,2868,65,f,61,Mañana
1,6,quibdó,chance,dorado tarde,cuatro cifras directo,3809,65,f,61,Mañana
1,6,quibdó,chance,dorado tarde,cuatro cifras directo,6666,65,f,61,Mañana
1,6,quibdó,chance,dorado tarde,cuatro cifras directo,6724,65,f,61,Mañana
1,6,quibdó,chance,dorado tarde,cuatro cifras directo,6828,65,f,61,Mañana
1,6,quibdó,chance,dorado tarde,cuatro cifras directo,7024,65,f,61,Mañana
1,6,quibdó,chance,dorado tarde,cuatro cifras directo,8518,65,f,61,Mañana
1,6,quibdó,chance,culona dia,cuatro cifras directo,0412,65,f,67,Mañana
1,6,quibdó,chance,culona dia,cuatro cifras directo,0416,65,f,61,Mañana
1,6,quibdó,chance,culona dia,cuatro cifras directo,0938,65,f,61,Mañana
1,6,quibdó,chance,culona dia,cuatro cifras directo,1204,65,f,61,Mañana
1,6,quibdó,chance,culona dia,cuatro cifras directo,1604,65,f,61,Mañana
1,6,quibdó,chance,culona dia,cuatro cifras directo,1885,65,f,61,Mañana
1,6,quibdó,chance,culona dia,cuatro cifras directo,2468,65,f,61,Mañana
1,6,quibdó,chance,culona dia,cuatro cifras directo,2470,65,f,61,Mañana
1,6,quibdó,chance,culona dia,cuatro cifras directo,2868,65,f,61,Mañana
1,6,quibdó,chance,culona dia,cuatro cifras directo,3809,65,f,61,Mañana
1,6,quibdó,chance,culona dia,cuatro cifras directo,6666,65,f,61,Mañana
1,6,quibdó,chance,culona dia,cuatro cifras directo,6724,65,f,61,Mañana
1,6,quibdó,chance,culona dia,cuatro cifras directo,6828,65,f,61,Mañana
1,6,quibdó,chance,culona dia,cuatro cifras directo,7024,65,f,61,Mañana
1,6,quibdó,chance,culona dia,cuatro cifras directo,8518,65,f,61,Mañana
1,30,condoto,chance,cruz roja,cuatro cifras directo,0000,63,f,12,Mañana
1,30,condoto,chance,cruz roja,cuatro cifras directo,1111,63,f,12,Mañana
1,30,condoto,chance,cruz roja,cuatro cifras directo,2222,63,f,12,Mañana
1,30,condoto,chance,cruz roja,cuatro cifras directo,3333,63,f,12,Mañana
1,30,condoto,chance,cruz roja,cuatro cifras directo,4444,63,f,12,Mañana
1,30,riosucio,pagamas,cruz roja,pagamas 2000,8457,62,f,2000,Mañana
1,30,condoto,chance,cruz roja,cuatro cifras directo,5555,63,f,12,Mañana
1,30,condoto,chance,cruz roja,cuatro cifras directo,6666,63,f,12,Mañana
1,30,condoto,chance,cruz roja,cuatro cifras directo,7777,63,f,12,Mañana
1,30,condoto,chance,cruz roja,cuatro cifras directo,8888,63,f,12,Mañana
1,30,condoto,chance,cruz roja,cuatro cifras directo,9999,63,f,12,Mañana
1,30,condoto,chance,huila,cuatro cifras directo,0000,63,f,12,Mañana
1,30,condoto,chance,huila,cuatro cifras directo,1111,63,f,12,Mañana
1,30,condoto,chance,huila,cuatro cifras directo,2222,63,f,12,Mañana
1,30,condoto,chance,huila,cuatro cifras directo,3333,63,f,12,Mañana
1,30,condoto,chance,huila,cuatro cifras directo,4444,63,f,12,Mañana
1,30,condoto,chance,huila,cuatro cifras directo,5555,63,f,12,Mañana
1,30,condoto,chance,huila,cuatro cifras directo,6666,63,f,12,Mañana
1,30,condoto,chance,huila,cuatro cifras directo,7777,63,f,12,Mañana
1,30,condoto,chance,huila,cuatro cifras directo,8888,63,f,12,Mañana
1,30,condoto,chance,huila,cuatro cifras directo,9999,63,f,12,Mañana
1,30,riosucio,pagamas,cruz roja,pagamas 2000,8457,62,f,2000,Mañana
1,30,quibdó,dobleacierto 4c 1000,culona dia,dobleacierto 4cif 1000,1270,44,m,100,Mañana
1,30,quibdó,dobleacierto 4c 1000,culona dia,dobleacierto 4cif 1000,1701,44,m,100,Mañana
1,30,quibdó,dobleacierto 4c 1000,culona dia,dobleacierto 4cif 1000,2009,44,m,100,Mañana
1,30,quibdó,dobleacierto 4c 1000,culona dia,dobleacierto 4cif 1000,2200,44,m,100,Mañana
1,30,quibdó,dobleacierto 4c 1000,culona dia,dobleacierto 4cif 1000,7575,44,m,100,Mañana
1,29,quibdó,chance,cruz roja,cuatro cifras directo,0305,52,m,50,Mañana
1,29,quibdó,chance,cruz roja,cuatro cifras directo,1219,52,m,50,Mañana
1,29,quibdó,chance,cruz roja,cuatro cifras directo,5305,52,m,50,Mañana
1,29,quibdó,chance,cruz roja,cuatro cifras directo,5589,52,m,50,Mañana
1,29,quibdó,chance,cruz roja,cuatro cifras directo,9855,52,m,50,Mañana
1,29,quibdó,chance,huila,cuatro cifras directo,0305,52,m,50,Mañana
1,29,quibdó,chance,huila,cuatro cifras directo,1219,52,m,50,Mañana
1,29,quibdó,chance,huila,cuatro cifras directo,5305,52,m,50,Mañana
1,29,quibdó,chance,huila,cuatro cifras directo,5589,52,m,50,Mañana
1,29,quibdó,chance,huila,cuatro cifras directo,9855,52,m,50,Mañana
1,6,quibdó,chance,pijao,cuatro cifras directo,0412,65,f,67,Mañana
1,6,quibdó,chance,pijao,cuatro cifras directo,0416,65,f,61,Mañana
1,6,quibdó,chance,pijao,cuatro cifras directo,0938,65,f,61,Mañana
1,6,quibdó,chance,pijao,cuatro cifras directo,1204,65,f,61,Mañana
1,6,quibdó,chance,pijao,cuatro cifras directo,1604,65,f,61,Mañana
1,6,quibdó,chance,pijao,cuatro cifras directo,1885,65,f,61,Mañana
1,6,quibdó,chance,pijao,cuatro cifras directo,2468,65,f,61,Mañana
1,6,quibdó,chance,pijao,cuatro cifras directo,2470,65,f,61,Mañana
1,30,condoto,chance,pijao,tres cifras directo,000,63,f,18,Mañana
1,30,condoto,chance,pijao,tres cifras directo,111,63,f,18,Mañana
1,30,condoto,chance,pijao,tres cifras directo,222,63,f,18,Mañana
1,30,condoto,chance,pijao,tres cifras directo,333,63,f,18,Mañana
1,30,condoto,chance,pijao,tres cifras directo,444,63,f,18,Mañana
1,30,condoto,chance,pijao,tres cifras directo,555,63,f,18,Mañana
1,30,condoto,chance,pijao,tres cifras directo,666,63,f,18,Mañana
1,30,condoto,chance,pijao,tres cifras directo,777,63,f,18,Mañana
1,30,condoto,chance,pijao,tres cifras directo,888,63,f,18,Mañana
1,30,condoto,chance,pijao,tres cifras directo,999,63,f,18,Mañana
1,30,quibdó,chance,huila,cuatro cifras directo,2001,65,f,25,Mañana
1,30,quibdó,chance,huila,cuatro cifras directo,2012,65,f,25,Mañana
1,30,quibdó,chance,huila,cuatro cifras directo,2024,65,f,25,Mañana
1,30,quibdó,chance,huila,cuatro cifras directo,2111,65,f,25,Mañana
1,30,quibdó,chance,huila,cuatro cifras directo,2475,65,f,25,Mañana
1,30,quibdó,chance,huila,cuatro cifras directo,2500,65,f,25,Mañana
1,30,quibdó,chance,cruz roja,cuatro cifras directo,0130,65,f,25,Mañana
1,30,quibdó,chance,cruz roja,cuatro cifras directo,0131,65,f,25,Mañana
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1222,65,f,100,Mañana
1,30,quibdó,chance,cruz roja,cuatro cifras directo,2212,65,f,100,Mañana
1,30,quibdó,chance,cruz roja,cuatro cifras directo,3001,65,f,25,Mañana
1,30,quibdó,chance,cruz roja,cuatro cifras directo,3101,65,f,25,Mañana
1,30,quibdó,chance,huila,cuatro cifras directo,0130,65,f,25,Mañana
1,30,quibdó,chance,huila,cuatro cifras directo,0131,65,f,25,Mañana
1,30,quibdó,chance,huila,cuatro cifras directo,1222,65,f,100,Mañana
1,30,quibdó,chance,huila,cuatro cifras directo,2212,65,f,100,Mañana
1,30,quibdó,chance,huila,cuatro cifras directo,3001,65,f,25,Mañana
1,30,quibdó,chance,huila,cuatro cifras directo,3101,65,f,25,Mañana
1,30,quibdó,chance,cruz roja,cuatro cifras directo,0000,65,f,25,Mañana
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1108,65,f,25,Mañana
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1111,65,f,25,Mañana
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1119,65,f,25,Mañana
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1220,65,f,25,Mañana
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1500,65,f,25,Mañana
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1830,65,f,25,Mañana
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1911,65,f,25,Mañana
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1958,65,f,25,Mañana
1,30,quibdó,chance,cruz roja,cuatro cifras directo,2001,65,f,25,Mañana
1,30,quibdó,chance,cruz roja,cuatro cifras directo,2012,65,f,25,Mañana
1,30,quibdó,chance,cruz roja,cuatro cifras directo,2024,65,f,25,Mañana
1,30,quibdó,chance,cruz roja,cuatro cifras directo,2111,65,f,25,Mañana
1,30,quibdó,chance,cruz roja,cuatro cifras directo,2475,65,f,25,Mañana
1,30,quibdó,chance,cruz roja,cuatro cifras directo,2500,65,f,25,Mañana
1,30,quibdó,chance,huila,cuatro cifras directo,0000,65,f,25,Mañana
1,30,quibdó,chance,huila,cuatro cifras directo,1108,65,f,25,Mañana
1,30,quibdó,chance,huila,cuatro cifras directo,1111,65,f,25,Mañana
1,30,quibdó,chance,huila,cuatro cifras directo,1119,65,f,25,Mañana
1,30,quibdó,chance,huila,cuatro cifras directo,1220,65,f,25,Mañana
1,30,quibdó,chance,huila,cuatro cifras directo,1500,65,f,25,Mañana
1,30,quibdó,chance,huila,cuatro cifras directo,1830,65,f,25,Mañana
1,30,quibdó,chance,huila,cuatro cifras directo,1911,65,f,25,Mañana
1,30,quibdó,chance,huila,cuatro cifras directo,1958,65,f,25,Mañana
1,29,quibdó,chance,cruz roja,cuatro cifras directo,1010,52,m,50,Mañana
1,29,quibdó,chance,cruz roja,cuatro cifras directo,1587,52,m,50,Mañana
1,29,quibdó,chance,cruz roja,cuatro cifras directo,1702,52,m,50,Mañana
1,29,quibdó,chance,cruz roja,cuatro cifras directo,1720,52,m,50,Mañana
1,29,quibdó,chance,cruz roja,cuatro cifras directo,1969,52,m,50,Mañana
1,29,quibdó,chance,huila,cuatro cifras directo,1010,52,m,50,Mañana
1,29,quibdó,chance,huila,cuatro cifras directo,1587,52,m,50,Mañana
1,29,quibdó,chance,huila,cuatro cifras directo,1702,52,m,50,Mañana
1,29,quibdó,chance,huila,cuatro cifras directo,1720,52,m,50,Mañana
1,29,quibdó,chance,huila,cuatro cifras directo,1969,52,m,50,Mañana
1,29,quibdó,chance,cruz roja,cuatro cifras directo,1016,52,m,50,Mañana
1,29,quibdó,chance,cruz roja,cuatro cifras directo,1547,52,m,50,Mañana
1,29,quibdó,chance,cruz roja,cuatro cifras directo,1720,52,m,50,Mañana
1,29,quibdó,chance,cruz roja,cuatro cifras directo,1997,52,m,50,Mañana
1,29,quibdó,chance,cruz roja,cuatro cifras directo,6702,52,m,50,Mañana
1,29,quibdó,chance,huila,cuatro cifras directo,1016,52,m,50,Mañana
1,29,quibdó,chance,huila,cuatro cifras directo,1547,52,m,50,Mañana
1,29,quibdó,chance,huila,cuatro cifras directo,1720,52,m,50,Mañana
1,29,quibdó,chance,huila,cuatro cifras directo,1997,52,m,50,Mañana
1,29,quibdó,chance,huila,cuatro cifras directo,6702,52,m,50,Mañana
1,29,quibdó,chance,cruz roja,cuatro cifras directo,0205,52,m,50,Mañana
1,29,quibdó,chance,cruz roja,cuatro cifras directo,0502,52,m,50,Mañana
1,29,quibdó,chance,cruz roja,cuatro cifras directo,1219,52,m,50,Mañana
1,29,quibdó,chance,cruz roja,cuatro cifras directo,1971,52,m,50,Mañana
1,29,quibdó,chance,cruz roja,cuatro cifras directo,5720,52,m,50,Mañana
1,29,quibdó,chance,huila,cuatro cifras directo,0205,52,m,50,Mañana
1,29,quibdó,chance,huila,cuatro cifras directo,0502,52,m,50,Mañana
1,29,quibdó,chance,huila,cuatro cifras directo,1219,52,m,50,Mañana
1,29,quibdó,chance,huila,cuatro cifras directo,1971,52,m,50,Mañana
1,29,quibdó,chance,huila,cuatro cifras directo,5720,52,m,50,Mañana
1,29,quibdó,chance,pijao,cuatro cifras directo,0000,65,f,25,Mañana
1,29,quibdó,chance,pijao,cuatro cifras directo,1108,65,f,25,Mañana
1,29,quibdó,chance,pijao,cuatro cifras directo,1111,65,f,25,Mañana
1,29,quibdó,chance,pijao,cuatro cifras directo,1119,65,f,25,Mañana
1,29,quibdó,chance,pijao,cuatro cifras directo,1220,65,f,25,Mañana
1,29,quibdó,chance,pijao,cuatro cifras directo,1500,65,f,25,Mañana
1,29,quibdó,chance,pijao,cuatro cifras directo,1830,65,f,25,Mañana
1,29,quibdó,chance,pijao,cuatro cifras directo,1911,65,f,25,Mañana
1,29,quibdó,chance,pijao,cuatro cifras directo,1958,65,f,25,Mañana
1,29,quibdó,chance,pijao,cuatro cifras directo,2001,65,f,25,Mañana
1,29,quibdó,chance,pijao,cuatro cifras directo,2012,65,f,25,Mañana
1,29,quibdó,chance,pijao,cuatro cifras directo,2024,65,f,25,Mañana
1,29,quibdó,chance,pijao,cuatro cifras directo,2111,65,f,25,Mañana
1,29,quibdó,chance,pijao,cuatro cifras directo,2475,65,f,25,Mañana
1,29,quibdó,chance,pijao,cuatro cifras directo,2500,65,f,25,Mañana
1,29,quibdó,chance,dorado tarde,cuatro cifras directo,0000,65,f,25,Mañana
1,29,quibdó,chance,dorado tarde,cuatro cifras directo,1108,65,f,25,Mañana
1,29,quibdó,chance,dorado tarde,cuatro cifras directo,1111,65,f,25,Mañana
1,29,quibdó,chance,dorado tarde,cuatro cifras directo,1119,65,f,25,Mañana
1,29,quibdó,chance,dorado tarde,cuatro cifras directo,1220,65,f,25,Mañana
1,29,quibdó,chance,dorado tarde,cuatro cifras directo,1500,65,f,25,Mañana
1,29,quibdó,chance,dorado tarde,cuatro cifras directo,1830,65,f,25,Mañana
1,29,quibdó,chance,dorado tarde,cuatro cifras directo,1911,65,f,25,Mañana
1,29,quibdó,chance,dorado tarde,cuatro cifras directo,1958,65,f,25,Mañana
1,29,quibdó,chance,dorado tarde,cuatro cifras directo,2001,65,f,25,Mañana
1,29,quibdó,chance,dorado tarde,cuatro cifras directo,2012,65,f,25,Mañana
1,29,quibdó,chance,dorado tarde,cuatro cifras directo,2024,65,f,25,Mañana
1,29,quibdó,chance,dorado tarde,cuatro cifras directo,2111,65,f,25,Mañana
1,29,quibdó,chance,dorado tarde,cuatro cifras directo,2475,65,f,25,Mañana
1,29,quibdó,chance,dorado tarde,cuatro cifras directo,2500,65,f,25,Mañana
1,29,quibdó,chance,culona dia,cuatro cifras directo,0000,65,f,25,Mañana
1,29,quibdó,chance,culona dia,cuatro cifras directo,1111,65,f,25,Mañana
1,29,quibdó,chance,culona dia,cuatro cifras directo,1119,65,f,25,Mañana
1,29,quibdó,chance,culona dia,cuatro cifras directo,1220,65,f,25,Mañana
1,29,quibdó,chance,culona dia,cuatro cifras directo,1500,65,f,25,Mañana
1,29,quibdó,chance,culona dia,cuatro cifras directo,1830,65,f,25,Mañana
1,29,quibdó,chance,culona dia,cuatro cifras directo,1911,65,f,25,Mañana
1,29,quibdó,chance,culona dia,cuatro cifras directo,1958,65,f,25,Mañana
1,29,quibdó,chance,culona dia,cuatro cifras directo,2001,65,f,25,Mañana
1,29,quibdó,chance,culona dia,cuatro cifras directo,2012,65,f,25,Mañana
1,29,quibdó,chance,culona dia,cuatro cifras directo,2024,65,f,25,Mañana
1,29,quibdó,chance,culona dia,cuatro cifras directo,2111,65,f,25,Mañana
1,29,quibdó,chance,culona dia,cuatro cifras directo,2475,65,f,25,Mañana
1,29,quibdó,chance,culona dia,cuatro cifras directo,2500,65,f,25,Mañana
1,29,quibdó,chance,culona dia,cuatro cifras directo,1108,65,f,25,Mañana
1,30,quibdó,chance,cruz roja,cuatro cifras directo,0000,78,f,100,Mañana
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1111,78,f,100,Mañana
1,30,quibdó,chance,cruz roja,cuatro cifras directo,2222,78,f,100,Mañana
1,30,quibdó,chance,cruz roja,cuatro cifras directo,3333,78,f,100,Mañana
1,30,quibdó,chance,cruz roja,cuatro cifras directo,4444,78,f,100,Mañana
1,30,quibdó,chance,cruz roja,cuatro cifras directo,5555,78,f,100,Mañana
1,30,quibdó,chance,cruz roja,cuatro cifras directo,6666,78,f,100,Mañana
1,30,quibdó,chance,cruz roja,cuatro cifras directo,7777,78,f,100,Mañana
1,30,quibdó,chance,cruz roja,cuatro cifras directo,8888,78,f,100,Mañana
1,30,quibdó,chance,cruz roja,cuatro cifras directo,9999,78,f,100,Mañana
1,30,quibdó,chance,huila,cuatro cifras directo,0000,78,f,100,Mañana
1,30,quibdó,chance,huila,cuatro cifras directo,1111,78,f,100,Mañana
1,30,quibdó,chance,huila,cuatro cifras directo,2222,78,f,100,Mañana
1,30,quibdó,chance,huila,cuatro cifras directo,3333,78,f,100,Mañana
1,30,quibdó,chance,huila,cuatro cifras directo,4444,78,f,100,Mañana
1,30,quibdó,chance,huila,cuatro cifras directo,5555,78,f,100,Mañana
1,30,quibdó,chance,huila,cuatro cifras directo,6666,78,f,100,Mañana
1,30,quibdó,chance,huila,cuatro cifras directo,7777,78,f,100,Mañana
1,30,quibdó,chance,huila,cuatro cifras directo,8888,78,f,100,Mañana
1,30,quibdó,chance,huila,cuatro cifras directo,9999,78,f,100,Mañana
1,29,condoto,chance,chontico dia,tres cifras directo,000,63,f,20,Mañana
1,29,condoto,chance,chontico dia,tres cifras directo,111,63,f,20,Mañana
1,29,condoto,chance,chontico dia,tres cifras directo,222,63,f,20,Mañana
1,29,condoto,chance,chontico dia,tres cifras directo,333,63,f,20,Mañana
1,29,condoto,chance,chontico dia,tres cifras directo,444,63,f,20,Mañana
1,29,condoto,chance,chontico dia,tres cifras directo,555,63,f,20,Mañana
1,29,condoto,chance,chontico dia,tres cifras directo,666,63,f,20,Mañana
1,29,condoto,chance,chontico dia,tres cifras directo,777,63,f,20,Mañana
1,29,condoto,chance,chontico dia,tres cifras directo,888,63,f,20,Mañana
1,29,condoto,chance,chontico dia,tres cifras directo,999,63,f,20,Mañana
1,29,condoto,chance,cafetero dia,tres cifras directo,000,63,f,20,Mañana
1,29,condoto,chance,cafetero dia,tres cifras directo,111,63,f,20,Mañana
1,29,condoto,chance,cafetero dia,tres cifras directo,222,63,f,20,Mañana
1,29,condoto,chance,cafetero dia,tres cifras directo,333,63,f,20,Mañana
1,29,condoto,chance,cafetero dia,tres cifras directo,444,63,f,20,Mañana
1,29,condoto,chance,cafetero dia,tres cifras directo,555,63,f,20,Mañana
1,29,condoto,chance,cafetero dia,tres cifras directo,666,63,f,20,Mañana
1,29,condoto,chance,cafetero dia,tres cifras directo,777,63,f,20,Mañana
1,29,condoto,chance,cafetero dia,tres cifras directo,888,63,f,20,Mañana
1,29,condoto,chance,cafetero dia,tres cifras directo,999,63,f,20,Mañana
1,27,quibdó,chance,pijao,cuatro cifras directo,0089,42,f,38,Mañana
1,27,quibdó,chance,pijao,cuatro cifras directo,0225,42,f,33,Mañana
1,27,quibdó,chance,pijao,cuatro cifras directo,0335,42,f,33,Mañana
1,27,quibdó,chance,pijao,cuatro cifras directo,1000,42,f,33,Mañana
1,27,quibdó,chance,pijao,cuatro cifras directo,1135,42,f,33,Mañana
