MES,DIA,HORA,DANE,TIPOJUEGO,NOMBRE_LOTERIA,NOMBRE_MODALIDAD,NUMEROAPOSTADO,EDAD,GENERO,GANADOR,VALORAPOSTADO
Enero     ,30,17:38:46,Quibdó,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 8079,49,F,no,25
Enero     ,30,17:38:46,Quibdó,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 8357,49,F,no,25
Enero     ,30,17:38:46,Quibdó,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 8888,49,F,no,25
Enero     ,30,17:38:46,Quibdó,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 9788,49,F,no,25
Enero     ,30,17:38:46,Quibdó,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 0002,49,F,no,25
Enero     ,30,17:38:46,Quibdó,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 0020,49,F,no,25
Enero     ,30,17:38:46,Quibdó,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 0200,49,F,no,25
Enero     ,30,17:38:46,Quibdó,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 0916,49,F,no,25
Enero     ,30,17:38:46,Quibdó,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 2000,49,F,no,25
Enero     ,30,17:38:46,Quibdó,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 2977,49,F,no,25
Enero     ,30,17:38:46,Quibdó,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 3557,49,F,no,25
Enero     ,30,17:38:46,Quibdó,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 3685,49,F,no,25
Enero     ,30,17:38:46,Quibdó,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 4451,49,F,no,25
Enero     ,30,17:38:46,Quibdó,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 4999,49,F,no,25
Enero     ,30,17:38:46,Quibdó,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 5555,49,F,no,25
Enero     ,30,17:38:46,Quibdó,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 5858,49,F,no,25
Enero     ,30,17:38:46,Quibdó,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 8079,49,F,no,25
Enero     ,30,17:38:46,Quibdó,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 8357,49,F,no,25
Enero     ,30,17:38:46,Quibdó,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 8888,49,F,no,25
Enero     ,30,17:38:46,Quibdó,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 9788,49,F,no,25
Enero     ,09,20:47:34,Acandí,chance,CUNDINAMARCA,CUATRO CIFRAS DIRECTO,RES: 0514,48,M,no,23
Enero     ,09,20:47:34,Acandí,chance,CUNDINAMARCA,CUATRO CIFRAS DIRECTO,RES: 1814,48,M,no,20
Enero     ,30,17:20:35,Condoto,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 3926,61,M,no,100
Enero     ,30,17:20:35,Condoto,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 4579,61,M,no,100
Enero     ,30,17:20:35,Condoto,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 6254,61,M,no,100
Enero     ,30,17:20:35,Condoto,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 6846,61,M,no,100
Enero     ,30,17:20:35,Condoto,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 9735,61,M,no,100
Enero     ,30,17:20:35,Condoto,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 3926,61,M,no,100
Enero     ,30,17:20:35,Condoto,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 4579,61,M,no,100
Enero     ,30,17:20:35,Condoto,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 6254,61,M,no,100
Enero     ,30,17:20:35,Condoto,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 6846,61,M,no,100
Enero     ,30,17:20:35,Condoto,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 9735,61,M,no,100
Enero     ,30,18:24:13,Unguía,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 7094,48,F,no,250
Enero     ,30,18:24:13,Unguía,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 7094,48,F,no,250
Enero     ,09,20:47:34,Acandí,chance,CUNDINAMARCA,CUATRO CIFRAS DIRECTO,RES: 1930,48,M,no,20
Enero     ,09,20:47:34,Acandí,chance,CUNDINAMARCA,CUATRO CIFRAS DIRECTO,RES: 1943,48,M,no,20
Enero     ,09,20:47:34,Acandí,chance,CUNDINAMARCA,CUATRO CIFRAS DIRECTO,RES: 8960,48,M,no,20
Enero     ,09,20:47:34,Acandí,chance,CUNDINAMARCA,CUATRO CIFRAS DIRECTO,RES: 9999,48,M,no,20
Enero     ,09,20:47:34,Acandí,CHANCE,CUNDINAMARCA,TRES CIFRAS DIRECTO,RES: 514,48,M,no,30
Enero     ,09,20:47:34,Acandí,CHANCE,CUNDINAMARCA,TRES CIFRAS DIRECTO,RES: 814,48,M,no,30
Enero     ,09,20:47:34,Acandí,CHANCE,CUNDINAMARCA,TRES CIFRAS DIRECTO,RES: 930,48,M,no,30
Enero     ,09,20:47:34,Acandí,CHANCE,CUNDINAMARCA,TRES CIFRAS DIRECTO,RES: 943,48,M,no,30
Enero     ,09,20:47:34,Acandí,CHANCE,CUNDINAMARCA,TRES CIFRAS DIRECTO,RES: 960,48,M,no,30
Enero     ,09,20:47:34,Acandí,CHANCE,CUNDINAMARCA,TRES CIFRAS DIRECTO,RES: 999,48,M,no,30
Enero     ,09,20:47:34,Acandí,chance,TOLIMA,CUATRO CIFRAS DIRECTO,RES: 0514,48,M,no,23
Enero     ,09,20:47:34,Acandí,chance,TOLIMA,CUATRO CIFRAS DIRECTO,RES: 1814,48,M,no,20
Enero     ,09,20:47:34,Acandí,chance,TOLIMA,CUATRO CIFRAS DIRECTO,RES: 1930,48,M,no,20
Enero     ,09,20:47:34,Acandí,chance,TOLIMA,CUATRO CIFRAS DIRECTO,RES: 1943,48,M,no,20
Enero     ,09,20:47:34,Acandí,chance,TOLIMA,CUATRO CIFRAS DIRECTO,RES: 8960,48,M,no,20
Enero     ,09,20:47:34,Acandí,chance,TOLIMA,CUATRO CIFRAS DIRECTO,RES: 9999,48,M,no,20
Enero     ,09,20:47:34,Acandí,CHANCE,TOLIMA,TRES CIFRAS DIRECTO,RES: 514,48,M,no,30
Enero     ,09,20:47:34,Acandí,CHANCE,TOLIMA,TRES CIFRAS DIRECTO,RES: 814,48,M,no,30
Enero     ,09,20:47:34,Acandí,CHANCE,TOLIMA,TRES CIFRAS DIRECTO,RES: 930,48,M,no,30
Enero     ,09,20:47:34,Acandí,CHANCE,TOLIMA,TRES CIFRAS DIRECTO,RES: 943,48,M,si,30
Enero     ,09,20:47:34,Acandí,CHANCE,TOLIMA,TRES CIFRAS DIRECTO,RES: 960,48,M,no,30
Enero     ,09,20:47:34,Acandí,CHANCE,TOLIMA,TRES CIFRAS DIRECTO,RES: 999,48,M,no,30
Enero     ,09,20:47:34,Acandí,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 0514,48,M,no,23
Enero     ,09,20:47:34,Acandí,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 1814,48,M,no,20
Enero     ,09,20:47:34,Acandí,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 1930,48,M,no,20
Enero     ,09,20:47:34,Acandí,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 1943,48,M,no,20
Enero     ,09,20:47:34,Acandí,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 8960,48,M,no,20
Enero     ,09,20:47:34,Acandí,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 9999,48,M,no,20
Enero     ,09,20:47:34,Acandí,CHANCE,CRUZ ROJA,TRES CIFRAS DIRECTO,RES: 514,48,M,no,30
Enero     ,09,20:47:34,Acandí,CHANCE,CRUZ ROJA,TRES CIFRAS DIRECTO,RES: 814,48,M,no,30
Enero     ,09,20:47:34,Acandí,CHANCE,CRUZ ROJA,TRES CIFRAS DIRECTO,RES: 930,48,M,no,30
Enero     ,09,20:47:34,Acandí,CHANCE,CRUZ ROJA,TRES CIFRAS DIRECTO,RES: 943,48,M,no,30
Enero     ,09,20:47:34,Acandí,CHANCE,CRUZ ROJA,TRES CIFRAS DIRECTO,RES: 960,48,M,no,30
Enero     ,09,20:47:34,Acandí,CHANCE,CRUZ ROJA,TRES CIFRAS DIRECTO,RES: 999,48,M,no,30
Enero     ,09,20:47:34,Acandí,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 0514,48,M,no,23
Enero     ,09,20:47:34,Acandí,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 1814,48,M,no,20
Enero     ,09,20:47:34,Acandí,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 1930,48,M,no,20
Enero     ,09,20:47:34,Acandí,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 1943,48,M,no,20
Enero     ,09,20:47:34,Acandí,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 8960,48,M,no,20
Enero     ,09,20:47:34,Acandí,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 9999,48,M,no,20
Enero     ,09,20:47:34,Acandí,CHANCE,HUILA,TRES CIFRAS DIRECTO,RES: 514,48,M,no,30
Enero     ,09,20:47:34,Acandí,CHANCE,HUILA,TRES CIFRAS DIRECTO,RES: 814,48,M,no,30
Enero     ,09,20:47:34,Acandí,CHANCE,HUILA,TRES CIFRAS DIRECTO,RES: 930,48,M,no,30
Enero     ,09,20:47:34,Acandí,CHANCE,HUILA,TRES CIFRAS DIRECTO,RES: 943,48,M,no,30
Enero     ,09,20:47:34,Acandí,CHANCE,HUILA,TRES CIFRAS DIRECTO,RES: 960,48,M,no,30
Enero     ,09,20:47:34,Acandí,CHANCE,HUILA,TRES CIFRAS DIRECTO,RES: 999,48,M,no,30
Enero     ,30,19:41:58,Riosucio,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 3065,54,F,no,134
Enero     ,30,19:41:58,Riosucio,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 4528,54,F,no,133
Enero     ,30,19:41:58,Riosucio,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 5231,54,F,no,133
Enero     ,30,19:41:58,Riosucio,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 6789,54,F,no,133
Enero     ,30,19:41:58,Riosucio,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 8456,54,F,no,133
Enero     ,30,19:41:58,Riosucio,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 3065,54,F,no,134
Enero     ,30,19:41:58,Riosucio,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 4528,54,F,no,133
Enero     ,30,19:41:58,Riosucio,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 5231,54,F,no,133
Enero     ,30,19:41:58,Riosucio,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 6789,54,F,no,133
Enero     ,30,19:41:58,Riosucio,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 8456,54,F,no,133
Enero     ,30,17:36:01,Quibdó,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 0716,49,F,no,51
Enero     ,30,17:36:01,Quibdó,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 1607,49,F,no,47
Enero     ,30,17:36:01,Quibdó,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 1609,49,F,no,47
Enero     ,30,17:36:01,Quibdó,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 4508,49,F,no,47
Enero     ,30,17:36:01,Quibdó,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 7729,49,F,no,47
Enero     ,30,17:36:01,Quibdó,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 8357,49,F,no,47
Enero     ,30,17:36:01,Quibdó,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 8536,49,F,no,47
Enero     ,30,17:36:01,Quibdó,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 0716,49,F,no,51
Enero     ,30,17:36:01,Quibdó,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 1607,49,F,no,47
Enero     ,30,17:36:01,Quibdó,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 1609,49,F,no,47
Enero     ,30,17:36:01,Quibdó,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 4508,49,F,no,47
Enero     ,30,17:36:01,Quibdó,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 7729,49,F,no,47
Enero     ,30,17:36:01,Quibdó,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 8357,49,F,no,47
Enero     ,30,17:36:01,Quibdó,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 8536,49,F,no,47
Enero     ,30,17:39:24,Quibdó,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 2000,49,F,no,250
Enero     ,30,17:39:24,Quibdó,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 5858,49,F,no,250
Enero     ,30,17:39:24,Quibdó,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 9788,49,F,no,250
Enero     ,30,17:39:24,Quibdó,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 2000,49,F,no,250
Enero     ,30,17:39:24,Quibdó,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 5858,49,F,no,250
Enero     ,30,17:39:24,Quibdó,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 9788,49,F,no,250
Enero     ,30,17:39:24,Quibdó,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 2000,49,F,no,250
Enero     ,30,17:39:24,Quibdó,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 5858,49,F,no,250
Enero     ,30,17:39:24,Quibdó,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 9788,49,F,no,250
Enero     ,30,17:39:24,Quibdó,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 2000,49,F,no,250
Enero     ,30,17:39:24,Quibdó,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 5858,49,F,no,250
Enero     ,30,17:39:24,Quibdó,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 9788,49,F,no,250
Enero     ,30,17:39:24,Quibdó,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 2000,49,F,no,250
Enero     ,30,17:39:24,Quibdó,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 5858,49,F,no,250
Enero     ,30,17:39:24,Quibdó,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 9788,49,F,no,250
Enero     ,30,17:39:24,Quibdó,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 2000,49,F,no,250
Enero     ,30,17:39:24,Quibdó,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 5858,49,F,no,250
Enero     ,30,17:39:24,Quibdó,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 9788,49,F,no,250
Enero     ,30,19:38:50,Acandí,PAGAMAS,CRUZ ROJA,PAGAMAS 2000,RES: 5552,59,F,no,2000
Enero     ,30,19:44:34,Acandí,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 0223,48,F,no,68
Enero     ,30,19:44:34,Acandí,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 1509,48,F,no,62
Enero     ,30,19:44:34,Acandí,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 1529,48,F,no,62
Enero     ,30,19:44:34,Acandí,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 2100,48,F,no,62
Enero     ,30,19:44:34,Acandí,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 2915,48,F,no,62
Enero     ,30,19:44:34,Acandí,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 2918,48,F,no,62
Enero     ,30,19:44:34,Acandí,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 2936,48,F,no,62
Enero     ,30,19:44:34,Acandí,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 9106,48,F,no,62
Enero     ,30,19:44:34,Acandí,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 9114,48,F,no,62
Enero     ,30,19:44:34,Acandí,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 9115,48,F,no,62
Enero     ,30,19:44:34,Acandí,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 9415,48,F,no,62
Enero     ,30,19:44:34,Acandí,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 9615,48,F,no,62
Enero     ,30,18:21:28,Riosucio,DOBLEACIERTO 3C 2500,CRUZ ROJA,DOBLEACIERTO 3CIF 2500,RES: 253,69,M,no,250
Enero     ,30,18:21:28,Riosucio,DOBLEACIERTO 3C 2500,CRUZ ROJA,DOBLEACIERTO 3CIF 2500,RES: 400,69,M,no,250
Enero     ,30,18:21:28,Riosucio,DOBLEACIERTO 3C 2500,CRUZ ROJA,DOBLEACIERTO 3CIF 2500,RES: 528,69,M,no,250
Enero     ,30,18:21:28,Riosucio,DOBLEACIERTO 3C 2500,CRUZ ROJA,DOBLEACIERTO 3CIF 2500,RES: 716,69,M,no,250
Enero     ,30,18:21:28,Riosucio,DOBLEACIERTO 3C 2500,CRUZ ROJA,DOBLEACIERTO 3CIF 2500,RES: 717,69,M,no,250
Enero     ,30,18:21:28,Riosucio,DOBLEACIERTO 3C 2500,HUILA,DOBLEACIERTO 3CIF 2500,RES: 253,69,M,no,250
Enero     ,30,18:21:28,Riosucio,DOBLEACIERTO 3C 2500,HUILA,DOBLEACIERTO 3CIF 2500,RES: 400,69,M,no,250
Enero     ,30,18:21:28,Riosucio,DOBLEACIERTO 3C 2500,HUILA,DOBLEACIERTO 3CIF 2500,RES: 528,69,M,no,250
Enero     ,30,18:21:28,Riosucio,DOBLEACIERTO 3C 2500,HUILA,DOBLEACIERTO 3CIF 2500,RES: 716,69,M,no,250
Enero     ,30,18:21:28,Riosucio,DOBLEACIERTO 3C 2500,HUILA,DOBLEACIERTO 3CIF 2500,RES: 717,69,M,no,250
Enero     ,30,18:21:40,Quibdó,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 0009,74,M,no,25
Enero     ,30,18:21:40,Quibdó,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 0502,74,M,no,25
Enero     ,30,18:21:40,Quibdó,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 0505,74,M,no,25
Enero     ,30,18:21:40,Quibdó,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 0800,74,M,no,25
Enero     ,30,18:21:40,Quibdó,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 0888,74,M,no,25
Enero     ,30,18:21:40,Quibdó,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 1056,74,M,no,25
Enero     ,30,18:21:40,Quibdó,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 1100,74,M,no,25
Enero     ,30,18:21:40,Quibdó,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 1615,74,M,no,25
Enero     ,30,18:21:40,Quibdó,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 1740,74,M,no,25
Enero     ,30,18:21:40,Quibdó,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 4040,74,M,no,25
Enero     ,30,18:21:40,Quibdó,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 4613,74,M,no,25
Enero     ,30,18:21:40,Quibdó,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 5050,74,M,no,25
Enero     ,30,18:21:40,Quibdó,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 5366,74,M,no,25
Enero     ,30,18:21:40,Quibdó,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 5987,74,M,no,25
Enero     ,30,18:21:40,Quibdó,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 8806,74,M,no,25
Enero     ,30,18:21:40,Quibdó,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 0009,74,M,no,25
Enero     ,30,18:21:40,Quibdó,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 0502,74,M,no,25
Enero     ,30,18:21:40,Quibdó,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 0505,74,M,no,25
Enero     ,30,18:21:40,Quibdó,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 0800,74,M,no,25
Enero     ,30,20:08:41,Acandí,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 0505,42,F,no,100
Enero     ,30,20:08:41,Acandí,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 0905,42,F,no,100
Enero     ,30,20:08:41,Acandí,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 9905,42,F,no,100
Enero     ,30,20:09:36,Acandí,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 0223,42,F,no,100
Enero     ,30,20:09:36,Acandí,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 0244,42,F,no,100
Enero     ,30,20:09:36,Acandí,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 0404,42,F,no,100
Enero     ,30,20:09:36,Acandí,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 0420,42,F,no,100
Enero     ,30,20:09:36,Acandí,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 1102,42,F,no,100
Enero     ,30,20:09:36,Acandí,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 1950,42,F,no,100
Enero     ,30,20:09:36,Acandí,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 3515,42,F,no,100
Enero     ,30,20:09:36,Acandí,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 9224,42,F,no,100
Enero     ,30,18:31:32,Condoto,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 1210,65,F,no,200
Enero     ,30,18:31:32,Condoto,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 1977,65,F,no,200
Enero     ,30,18:31:32,Condoto,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 5310,65,F,no,200
Enero     ,30,18:31:32,Condoto,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 1210,65,F,no,200
Enero     ,30,18:31:32,Condoto,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 1977,65,F,no,200
Enero     ,30,18:31:32,Condoto,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 5310,65,F,no,200
Enero     ,30,18:21:40,Quibdó,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 1056,74,M,no,25
Enero     ,30,18:21:40,Quibdó,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 1100,74,M,no,25
Enero     ,30,18:21:40,Quibdó,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 1615,74,M,no,25
Enero     ,30,18:21:40,Quibdó,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 1740,74,M,no,25
Enero     ,30,18:21:40,Quibdó,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 4040,74,M,no,25
Enero     ,30,18:21:40,Quibdó,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 4613,74,M,no,25
Enero     ,30,18:21:40,Quibdó,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 5050,74,M,no,25
Enero     ,30,18:21:40,Quibdó,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 5366,74,M,no,25
Enero     ,30,18:21:40,Quibdó,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 5987,74,M,no,25
Enero     ,30,18:21:40,Quibdó,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 8806,74,M,no,25
Enero     ,30,18:21:40,Quibdó,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 0888,74,M,no,25
Enero     ,30,17:46:22,Quibdó,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 7310,58,M,no,600
Enero     ,30,20:08:17,Acandí,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 0106,83,M,no,100
Enero     ,30,20:08:17,Acandí,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 0116,83,M,no,100
Enero     ,30,20:08:17,Acandí,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 2106,83,M,no,100
Enero     ,30,20:08:17,Acandí,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 2116,83,M,no,100
Enero     ,30,20:08:17,Acandí,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 2516,83,M,no,100
Enero     ,30,20:08:17,Acandí,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 0106,83,M,no,100
Enero     ,30,20:08:17,Acandí,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 0116,83,M,no,100
Enero     ,30,20:08:17,Acandí,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 2106,83,M,no,100
Enero     ,30,20:08:17,Acandí,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 2116,83,M,no,100
Enero     ,30,20:08:17,Acandí,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 2516,83,M,no,100
Enero     ,30,20:08:41,Acandí,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 0505,42,F,no,100
Enero     ,30,20:08:41,Acandí,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 0905,42,F,no,100
Enero     ,30,20:08:41,Acandí,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 9905,42,F,no,100
Enero     ,30,18:56:17,Quibdó,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 1999,44,M,no,168
Enero     ,30,18:56:17,Quibdó,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 2068,44,M,no,166
Enero     ,30,18:56:17,Quibdó,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 4321,44,M,no,166
Enero     ,30,18:56:17,Quibdó,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 1999,44,M,no,168
Enero     ,30,18:56:17,Quibdó,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 2068,44,M,no,166
Enero     ,30,18:56:17,Quibdó,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 4321,44,M,no,166
Enero     ,30,19:42:21,Acandí,Chance,CRUZ ROJA,CUATRO CIFRAS COMBINADO,RES: 4856,56,M,no,5000
Enero     ,30,19:42:21,Acandí,Chance,HUILA,CUATRO CIFRAS COMBINADO,RES: 4856,56,M,no,5000
Enero     ,30,19:00:21,Quibdó,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 1467,68,M,no,185
Enero     ,30,19:00:21,Quibdó,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 1952,68,M,no,185
Enero     ,30,19:00:21,Quibdó,chance,CRUZ ROJA,CUATRO CIFRAS DIRECTO,RES: 5287,68,M,no,185
Enero     ,30,19:00:21,Quibdó,chance,HUILA,CUATRO CIFRAS DIRECTO,RES: 1467,68,M,no,185
